solver,penalty,dual,tol,C,fit_intercept,intercept_scaling,max_iteration,multi_class,l1_ratio,class_weight,random_state,verbose,warm_start,n_jobs,score,AOD,TPR,FPR,counter,timer,write_file
lbfgs,l2,False,0.0001,10.0,False,1.0,1000,ovr,,,2019,0,False,,0.748,0.11015071618542156,0.20330082520630155,0.017000607164541576,0,0.11525797843933105,"./trained_models/logisticRegression_credit_9_lbfgs_l2_False_0.0001_10.0_False_1.0_1000_ovr_None_None_2019_0_False_None.pkl"
lbfgs,l2,False,0.0001,10.0,True,1.0,1000,ovr,,,2019,0,False,,0.744,0.10605235552968387,0.20330082520630155,0.008803885853066185,1,0.18265438079833984,"./trained_models/logisticRegression_credit_9_lbfgs_l2_False_0.0001_10.0_True_1.0_1000_ovr_None_None_2019_0_False_None.pkl"
lbfgs,l2,False,0.0001,10.0,True,1.0,1000,ovr,,,2019,0,False,,0.744,0.10605235552968387,0.20330082520630155,0.008803885853066185,2,0.24992156028747559,"./trained_models/logisticRegression_credit_9_lbfgs_l2_False_0.0001_10.0_True_1.0_1000_ovr_None_None_2019_0_False_None.pkl"
lbfgs,l2,False,0.0001,10.0,True,1.0,1000,auto,,,2019,0,False,,0.744,0.10605235552968387,0.20330082520630155,0.008803885853066185,3,0.31925320625305176,"./trained_models/logisticRegression_credit_9_lbfgs_l2_False_0.0001_10.0_True_1.0_1000_auto_None_None_2019_0_False_None.pkl"
lbfgs,l2,False,0.0001,10.0,False,1.0,1000,auto,,,2019,0,False,,0.748,0.11015071618542156,0.20330082520630155,0.017000607164541576,4,0.42494654655456543,"./trained_models/logisticRegression_credit_9_lbfgs_l2_False_0.0001_10.0_False_1.0_1000_auto_None_None_2019_0_False_None.pkl"
sag,l2,False,0.9800882833921191,39.77847622942739,True,1.6981333638637335,998,auto,,,2019,0,True,,0.704,0.0,0.0,0.0,5,0.434098482131958,"./trained_models/logisticRegression_credit_9_sag_l2_False_0.9800882833921191_39.77847622942739_True_1.6981333638637335_998_auto_None_None_2019_0_True_None.pkl"
lbfgs,l2,False,0.0001,10.0,False,1.0,1000,auto,,,2019,0,True,,0.748,0.11015071618542156,0.20330082520630155,0.017000607164541576,6,0.54264235496521,"./trained_models/logisticRegression_credit_9_lbfgs_l2_False_0.0001_10.0_False_1.0_1000_auto_None_None_2019_0_True_None.pkl"
newton-cg,l2,False,0.0001,10.0,False,1.0,1000,auto,,,2019,0,True,,0.752,0.09402168392735706,0.17104276069017255,0.017000607164541576,7,0.6120331287384033,"./trained_models/logisticRegression_credit_9_newton-cg_l2_False_0.0001_10.0_False_1.0_1000_auto_None_None_2019_0_True_None.pkl"
newton-cg,l2,False,0.0001,10.0,False,1.0,1000,auto,,,2019,0,True,,0.752,0.09402168392735706,0.17104276069017255,0.017000607164541576,8,0.6813278198242188,"./trained_models/logisticRegression_credit_9_newton-cg_l2_False_0.0001_10.0_False_1.0_1000_auto_None_None_2019_0_True_None.pkl"
newton-cg,l2,False,0.0001,10.0,False,1.0,1000,auto,,,2019,0,True,,0.752,0.09402168392735706,0.17104276069017255,0.017000607164541576,9,0.7505476474761963,"./trained_models/logisticRegression_credit_9_newton-cg_l2_False_0.0001_10.0_False_1.0_1000_auto_None_None_2019_0_True_None.pkl"
newton-cg,l2,False,0.0001,10.0,False,1.0,1000,auto,,,2019,0,True,,0.752,0.09402168392735706,0.17104276069017255,0.017000607164541576,10,0.8196284770965576,"./trained_models/logisticRegression_credit_9_newton-cg_l2_False_0.0001_10.0_False_1.0_1000_auto_None_None_2019_0_True_None.pkl"
newton-cg,l2,False,0.0001,10.0,False,1.0,1000,auto,,,2019,0,True,,0.752,0.09402168392735706,0.17104276069017255,0.017000607164541576,11,0.8891894817352295,"./trained_models/logisticRegression_credit_9_newton-cg_l2_False_0.0001_10.0_False_1.0_1000_auto_None_None_2019_0_True_None.pkl"
newton-cg,l2,False,0.0001,10.0,False,1.0,1000,auto,,,2019,0,False,,0.752,0.09402168392735706,0.17104276069017255,0.017000607164541576,12,0.9595170021057129,"./trained_models/logisticRegression_credit_9_newton-cg_l2_False_0.0001_10.0_False_1.0_1000_auto_None_None_2019_0_False_None.pkl"
newton-cg,l2,False,0.0001,10.0,False,1.0,1000,auto,,,2019,0,False,,0.752,0.09402168392735706,0.17104276069017255,0.017000607164541576,13,1.0284638404846191,"./trained_models/logisticRegression_credit_9_newton-cg_l2_False_0.0001_10.0_False_1.0_1000_auto_None_None_2019_0_False_None.pkl"
lbfgs,none,False,0.9869361003167011,12.06091299874352,False,5.152153883456808,1002,multinomial,,,2019,0,False,,0.744,0.09852280920867736,0.18004501125281314,0.017000607164541576,14,1.1405878067016602,"./trained_models/logisticRegression_credit_9_lbfgs_none_False_0.9869361003167011_12.06091299874352_False_5.152153883456808_1002_multinomial_None_None_2019_0_False_None.pkl"
newton-cg,l2,False,0.0001,10.0,False,1.0,1000,auto,,,2019,0,False,,0.752,0.09402168392735706,0.17104276069017255,0.017000607164541576,15,1.209731101989746,"./trained_models/logisticRegression_credit_9_newton-cg_l2_False_0.0001_10.0_False_1.0_1000_auto_None_None_2019_0_False_None.pkl"
lbfgs,l2,False,0.21414302649604997,34.51369522985154,True,9.769482205780777,960,ovr,,,2019,0,True,,0.74,0.0868949022319332,0.15678919729932483,0.017000607164541576,16,1.3302738666534424,"./trained_models/logisticRegression_credit_9_lbfgs_l2_False_0.21414302649604997_34.51369522985154_True_9.769482205780777_960_ovr_None_None_2019_0_True_None.pkl"
lbfgs,none,False,0.7247910073247722,1.9366206777306727,True,9.235813585821031,960,ovr,,,2019,0,True,,0.748,0.08239377695061285,0.14778694673668413,0.017000607164541576,17,1.4935851097106934,"./trained_models/logisticRegression_credit_9_lbfgs_none_False_0.7247910073247722_1.9366206777306727_True_9.235813585821031_960_ovr_None_None_2019_0_True_None.pkl"
lbfgs,l2,False,0.3544779477618545,99.91388180432446,True,2.9054678790433965,995,multinomial,,,2019,0,True,,0.748,0.08239377695061285,0.14778694673668413,0.017000607164541576,18,1.7208199501037598,"./trained_models/logisticRegression_credit_9_lbfgs_l2_False_0.3544779477618545_99.91388180432446_True_2.9054678790433965_995_multinomial_None_None_2019_0_True_None.pkl"
lbfgs,l2,False,0.5846075667804428,74.4130078407817,True,1.4579201102315706,1042,auto,,,2019,0,False,,0.744,0.0707658699738687,0.12453113278319583,0.017000607164541576,19,1.8210797309875488,"./trained_models/logisticRegression_credit_9_lbfgs_l2_False_0.5846075667804428_74.4130078407817_True_1.4579201102315706_1042_auto_None_None_2019_0_False_None.pkl"
sag,l2,False,0.5560425218987795,59.58601500050746,True,5.505223170748307,1001,multinomial,,,2019,0,True,,0.704,0.0,0.0,0.0,20,1.8309452533721924,"./trained_models/logisticRegression_credit_9_sag_l2_False_0.5560425218987795_59.58601500050746_True_5.505223170748307_1001_multinomial_None_None_2019_0_True_None.pkl"
lbfgs,none,False,0.241651152825159,96.1513860582635,True,6.060648881113255,1025,multinomial,,,2019,0,False,,0.752,0.09402168392735706,0.17104276069017255,0.017000607164541576,21,1.9737639427185059,"./trained_models/logisticRegression_credit_9_lbfgs_none_False_0.241651152825159_96.1513860582635_True_6.060648881113255_1025_multinomial_None_None_2019_0_False_None.pkl"
saga,l1,False,0.41299282731865056,82.92673679549287,True,2.9395013946093256,1006,auto,,,2019,0,True,,0.704,0.0,0.0,0.0,22,1.982255220413208,"./trained_models/logisticRegression_credit_9_saga_l1_False_0.41299282731865056_82.92673679549287_True_2.9395013946093256_1006_auto_None_None_2019_0_True_None.pkl"
newton-cg,l2,False,0.0001,10.0,False,1.0,1000,auto,,,2019,0,True,,0.752,0.09402168392735706,0.17104276069017255,0.017000607164541576,23,2.0502517223358154,"./trained_models/logisticRegression_credit_9_newton-cg_l2_False_0.0001_10.0_False_1.0_1000_auto_None_None_2019_0_True_None.pkl"
newton-cg,l2,False,0.0001,19.46727298042549,False,1.0,1000,auto,,,2019,0,True,,0.752,0.09402168392735706,0.17104276069017255,0.017000607164541576,24,2.123002052307129,"./trained_models/logisticRegression_credit_9_newton-cg_l2_False_0.0001_19.46727298042549_False_1.0_1000_auto_None_None_2019_0_True_None.pkl"
sag,l2,False,0.0969181377928081,90.66812304569758,True,7.7389655109373825,1021,multinomial,,,2019,0,True,,0.704,0.0,0.0,0.0,25,2.1345720291137695,"./trained_models/logisticRegression_credit_9_sag_l2_False_0.0969181377928081_90.66812304569758_True_7.7389655109373825_1021_multinomial_None_None_2019_0_True_None.pkl"
newton-cg,l2,False,0.0001,19.46727298042549,False,1.0,1000,auto,,,2019,0,True,,0.752,0.09402168392735706,0.17104276069017255,0.017000607164541576,26,2.205712080001831,"./trained_models/logisticRegression_credit_9_newton-cg_l2_False_0.0001_19.46727298042549_False_1.0_1000_auto_None_None_2019_0_True_None.pkl"
newton-cg,l2,False,0.0001,19.46727298042549,False,1.0,1000,auto,,,2019,0,True,,0.752,0.09402168392735706,0.17104276069017255,0.017000607164541576,27,2.2763500213623047,"./trained_models/logisticRegression_credit_9_newton-cg_l2_False_0.0001_19.46727298042549_False_1.0_1000_auto_None_None_2019_0_True_None.pkl"
sag,l2,False,0.1960098034239616,82.10286937354746,True,0.4894800873787285,1020,multinomial,,,2019,0,False,,0.704,0.0,0.0,0.0,28,2.2867326736450195,"./trained_models/logisticRegression_credit_9_sag_l2_False_0.1960098034239616_82.10286937354746_True_0.4894800873787285_1020_multinomial_None_None_2019_0_False_None.pkl"
newton-cg,l2,False,0.0001,19.46727298042549,False,1.0,1034,auto,,,2019,0,True,,0.752,0.09402168392735706,0.17104276069017255,0.017000607164541576,29,2.3592562675476074,"./trained_models/logisticRegression_credit_9_newton-cg_l2_False_0.0001_19.46727298042549_False_1.0_1034_auto_None_None_2019_0_True_None.pkl"
newton-cg,l2,False,0.0001,19.46727298042549,False,1.0,1033,auto,,,2019,0,True,,0.752,0.09402168392735706,0.17104276069017255,0.017000607164541576,30,2.4304299354553223,"./trained_models/logisticRegression_credit_9_newton-cg_l2_False_0.0001_19.46727298042549_False_1.0_1033_auto_None_None_2019_0_True_None.pkl"
lbfgs,none,False,0.7229051898911696,70.17733281135953,True,7.004617770188512,1011,multinomial,,,2019,0,True,,0.752,0.09402168392735706,0.17104276069017255,0.017000607164541576,31,2.5768887996673584,"./trained_models/logisticRegression_credit_9_lbfgs_none_False_0.7229051898911696_70.17733281135953_True_7.004617770188512_1011_multinomial_None_None_2019_0_True_None.pkl"
newton-cg,l2,False,0.0001,19.46727298042549,False,1.0,1033,auto,,,2019,0,True,,0.752,0.09402168392735706,0.17104276069017255,0.017000607164541576,32,2.647963285446167,"./trained_models/logisticRegression_credit_9_newton-cg_l2_False_0.0001_19.46727298042549_False_1.0_1033_auto_None_None_2019_0_True_None.pkl"
saga,l2,False,0.5151806268510828,95.01543094620017,True,6.329891670230632,974,auto,,,2019,0,False,,0.704,0.0,0.0,0.0,33,2.6571338176727295,"./trained_models/logisticRegression_credit_9_saga_l2_False_0.5151806268510828_95.01543094620017_True_6.329891670230632_974_auto_None_None_2019_0_False_None.pkl"
lbfgs,l2,False,0.9708471279449398,64.63178641014812,True,6.6533912890534825,1031,ovr,,,2019,0,False,,0.74,0.06666750931813101,0.12453113278319583,0.008803885853066185,34,2.741495370864868,"./trained_models/logisticRegression_credit_9_lbfgs_l2_False_0.9708471279449398_64.63178641014812_True_6.6533912890534825_1031_ovr_None_None_2019_0_False_None.pkl"
lbfgs,none,False,0.8042695329644947,48.338135269517245,False,5.183958371229584,956,ovr,,,2019,0,False,,0.74,0.09442444855293966,0.18004501125281314,0.008803885853066185,35,2.83050537109375,"./trained_models/logisticRegression_credit_9_lbfgs_none_False_0.8042695329644947_48.338135269517245_False_5.183958371229584_956_ovr_None_None_2019_0_False_None.pkl"
sag,l2,False,0.37936594851847694,98.32099077908481,False,1.166805009439528,978,ovr,,,2019,0,True,,0.704,0.0,0.0,0.0,36,2.839491367340088,"./trained_models/logisticRegression_credit_9_sag_l2_False_0.37936594851847694_98.32099077908481_False_1.166805009439528_978_ovr_None_None_2019_0_True_None.pkl"
saga,l1,False,0.03336395090061624,39.18744551476384,True,8.066350453945159,952,multinomial,,,2019,0,True,,0.704,0.0,0.0,0.0,37,2.8585450649261475,"./trained_models/logisticRegression_credit_9_saga_l1_False_0.03336395090061624_39.18744551476384_True_8.066350453945159_952_multinomial_None_None_2019_0_True_None.pkl"
newton-cg,l2,False,0.09035419740615351,67.89906231077255,False,5.819817202916826,981,multinomial,,,2019,0,True,,0.752,0.09402168392735706,0.17104276069017255,0.017000607164541576,38,2.953317642211914,"./trained_models/logisticRegression_credit_9_newton-cg_l2_False_0.09035419740615351_67.89906231077255_False_5.819817202916826_981_multinomial_None_None_2019_0_True_None.pkl"
newton-cg,l2,False,0.0001,19.46727298042549,False,1.0,1033,auto,,,2019,0,True,,0.752,0.09402168392735706,0.17104276069017255,0.017000607164541576,39,3.023607015609741,"./trained_models/logisticRegression_credit_9_newton-cg_l2_False_0.0001_19.46727298042549_False_1.0_1033_auto_None_None_2019_0_True_None.pkl"
newton-cg,l2,False,0.0001,19.46727298042549,False,1.0,1033,auto,,,2019,0,True,,0.752,0.09402168392735706,0.17104276069017255,0.017000607164541576,40,3.0991714000701904,"./trained_models/logisticRegression_credit_9_newton-cg_l2_False_0.0001_19.46727298042549_False_1.0_1033_auto_None_None_2019_0_True_None.pkl"
newton-cg,l2,False,0.0001,19.46727298042549,False,1.0,1033,auto,,,2019,0,True,,0.752,0.09402168392735706,0.17104276069017255,0.017000607164541576,41,3.1751599311828613,"./trained_models/logisticRegression_credit_9_newton-cg_l2_False_0.0001_19.46727298042549_False_1.0_1033_auto_None_None_2019_0_True_None.pkl"
newton-cg,l2,False,0.0001,19.46727298042549,False,1.0,1033,auto,,,2019,0,True,,0.752,0.09402168392735706,0.17104276069017255,0.017000607164541576,42,3.2503249645233154,"./trained_models/logisticRegression_credit_9_newton-cg_l2_False_0.0001_19.46727298042549_False_1.0_1033_auto_None_None_2019_0_True_None.pkl"
lbfgs,l2,False,0.9333622865687584,14.965109671402907,True,8.950188013888857,950,ovr,,,2019,0,False,,0.744,0.09852280920867736,0.18004501125281314,0.017000607164541576,43,3.37626314163208,"./trained_models/logisticRegression_credit_9_lbfgs_l2_False_0.9333622865687584_14.965109671402907_True_8.950188013888857_950_ovr_None_None_2019_0_False_None.pkl"
saga,l1,False,0.3993556537935367,4.60861040155141,False,2.2864853505436487,965,ovr,,,2019,0,True,,0.704,0.0,0.0,0.0,44,3.385404109954834,"./trained_models/logisticRegression_credit_9_saga_l1_False_0.3993556537935367_4.60861040155141_False_2.2864853505436487_965_ovr_None_None_2019_0_True_None.pkl"
newton-cg,l2,False,0.1039935391546168,38.910207142364754,True,5.091845232050805,988,auto,,,2019,0,False,,0.768,0.029505554895098998,0.04201050262565642,0.017000607164541576,45,3.488062620162964,"./trained_models/logisticRegression_credit_9_newton-cg_l2_False_0.1039935391546168_38.910207142364754_True_5.091845232050805_988_auto_None_None_2019_0_False_None.pkl"
newton-cg,l2,False,0.0001,19.46727298042549,True,1.0,1033,auto,,,2019,0,True,,0.768,0.029505554895098998,0.04201050262565642,0.017000607164541576,46,3.5970945358276367,"./trained_models/logisticRegression_credit_9_newton-cg_l2_False_0.0001_19.46727298042549_True_1.0_1033_auto_None_None_2019_0_True_None.pkl"
newton-cg,l2,False,0.0001,15.299946073011943,True,1.0,1033,auto,,,2019,0,True,,0.768,0.029505554895098998,0.04201050262565642,0.017000607164541576,47,3.7161877155303955,"./trained_models/logisticRegression_credit_9_newton-cg_l2_False_0.0001_15.299946073011943_True_1.0_1033_auto_None_None_2019_0_True_None.pkl"
newton-cg,l2,False,0.0001,15.299946073011943,True,1.0,1033,auto,,,2019,0,True,,0.768,0.029505554895098998,0.04201050262565642,0.017000607164541576,48,3.8288185596466064,"./trained_models/logisticRegression_credit_9_newton-cg_l2_False_0.0001_15.299946073011943_True_1.0_1033_auto_None_None_2019_0_True_None.pkl"
newton-cg,l2,False,0.0001,15.299946073011943,True,1.0,1033,multinomial,,,2019,0,True,,0.768,0.029505554895098998,0.04201050262565642,0.017000607164541576,49,4.00991678237915,"./trained_models/logisticRegression_credit_9_newton-cg_l2_False_0.0001_15.299946073011943_True_1.0_1033_multinomial_None_None_2019_0_True_None.pkl"
sag,l2,False,0.6378356000620439,92.05123200962895,False,9.78241501468007,1037,multinomial,,,2019,0,True,,0.704,0.0,0.0,0.0,50,4.0188682079315186,"./trained_models/logisticRegression_credit_9_sag_l2_False_0.6378356000620439_92.05123200962895_False_9.78241501468007_1037_multinomial_None_None_2019_0_True_None.pkl"
lbfgs,l2,False,0.3159103036001343,41.16053986005398,True,9.951066022736095,985,ovr,,,2019,0,True,,0.748,0.08239377695061285,0.14778694673668413,0.017000607164541576,51,4.2004969120025635,"./trained_models/logisticRegression_credit_9_lbfgs_l2_False_0.3159103036001343_41.16053986005398_True_9.951066022736095_985_ovr_None_None_2019_0_True_None.pkl"
newton-cg,l2,False,0.0001,15.299946073011943,True,1.0,1033,multinomial,,,2019,0,True,,0.768,0.029505554895098998,0.04201050262565642,0.017000607164541576,52,4.379045248031616,"./trained_models/logisticRegression_credit_9_newton-cg_l2_False_0.0001_15.299946073011943_True_1.0_1033_multinomial_None_None_2019_0_True_None.pkl"
newton-cg,l2,False,0.0001,15.299946073011943,True,1.0,1033,multinomial,,,2019,0,True,,0.768,0.029505554895098998,0.04201050262565642,0.017000607164541576,53,4.546752214431763,"./trained_models/logisticRegression_credit_9_newton-cg_l2_False_0.0001_15.299946073011943_True_1.0_1033_multinomial_None_None_2019_0_True_None.pkl"
lbfgs,none,False,0.4777914581904423,53.37094441397739,True,9.026139813017117,978,auto,,,2019,0,True,,0.748,0.08239377695061285,0.14778694673668413,0.017000607164541576,54,4.700093984603882,"./trained_models/logisticRegression_credit_9_lbfgs_none_False_0.4777914581904423_53.37094441397739_True_9.026139813017117_978_auto_None_None_2019_0_True_None.pkl"
newton-cg,l2,False,0.0001,15.299946073011943,True,1.0,1033,multinomial,,,2019,0,True,,0.768,0.029505554895098998,0.04201050262565642,0.017000607164541576,55,4.8770060539245605,"./trained_models/logisticRegression_credit_9_newton-cg_l2_False_0.0001_15.299946073011943_True_1.0_1033_multinomial_None_None_2019_0_True_None.pkl"
sag,none,False,0.05493633778941756,42.03267372629192,False,8.727454440677782,1049,ovr,,,2019,0,True,,0.704,0.0,0.0,0.0,56,4.88805365562439,"./trained_models/logisticRegression_credit_9_sag_none_False_0.05493633778941756_42.03267372629192_False_8.727454440677782_1049_ovr_None_None_2019_0_True_None.pkl"
newton-cg,l2,False,0.14505848534821902,95.39009176117362,True,5.199477273766989,968,auto,,,2019,0,True,,0.768,0.029505554895098998,0.04201050262565642,0.017000607164541576,57,4.978431940078735,"./trained_models/logisticRegression_credit_9_newton-cg_l2_False_0.14505848534821902_95.39009176117362_True_5.199477273766989_968_auto_None_None_2019_0_True_None.pkl"
newton-cg,l2,False,0.0001,15.299946073011943,True,1.0,1033,multinomial,,,2019,0,True,,0.768,0.029505554895098998,0.04201050262565642,0.017000607164541576,58,5.1567370891571045,"./trained_models/logisticRegression_credit_9_newton-cg_l2_False_0.0001_15.299946073011943_True_1.0_1033_multinomial_None_None_2019_0_True_None.pkl"
sag,l2,False,0.9591537154039158,28.855809124781448,True,1.6213004529724093,955,ovr,,,2019,0,False,,0.704,0.0,0.0,0.0,59,5.16511607170105,"./trained_models/logisticRegression_credit_9_sag_l2_False_0.9591537154039158_28.855809124781448_True_1.6213004529724093_955_ovr_None_None_2019_0_False_None.pkl"
saga,l1,False,0.15423571697796984,60.48573695351898,True,9.352628513386534,957,multinomial,,,2019,0,False,,0.704,0.0,0.0,0.0,60,5.175431728363037,"./trained_models/logisticRegression_credit_9_saga_l1_False_0.15423571697796984_60.48573695351898_True_9.352628513386534_957_multinomial_None_None_2019_0_False_None.pkl"
newton-cg,l2,False,0.0001,15.299946073011943,True,1.0,1033,multinomial,,,2019,0,True,,0.768,0.029505554895098998,0.04201050262565642,0.017000607164541576,61,5.340376377105713,"./trained_models/logisticRegression_credit_9_newton-cg_l2_False_0.0001_15.299946073011943_True_1.0_1033_multinomial_None_None_2019_0_True_None.pkl"
liblinear,l1,False,0.4234491227415512,93.27598732268395,True,3.911398933435459,1006,ovr,,,2019,0,True,,0.748,0.07131632634934688,0.09527381845461363,0.04735883424408014,62,5.348754167556763,"./trained_models/logisticRegression_credit_9_liblinear_l1_False_0.4234491227415512_93.27598732268395_True_3.911398933435459_1006_ovr_None_None_2019_0_True_None.pkl"
saga,l2,False,0.9256710314690699,96.29937677728617,True,1.265743809995693,961,multinomial,,,2019,0,False,,0.704,0.0,0.0,0.0,63,5.357806444168091,"./trained_models/logisticRegression_credit_9_saga_l2_False_0.9256710314690699_96.29937677728617_True_1.265743809995693_961_multinomial_None_None_2019_0_False_None.pkl"
newton-cg,l2,False,0.0001,15.299946073011943,False,1.0,1033,multinomial,,,2019,0,True,,0.752,0.09402168392735706,0.17104276069017255,0.017000607164541576,64,5.4552507400512695,"./trained_models/logisticRegression_credit_9_newton-cg_l2_False_0.0001_15.299946073011943_False_1.0_1033_multinomial_None_None_2019_0_True_None.pkl"
newton-cg,l2,False,0.0001,15.299946073011943,False,1.0,1033,multinomial,,,2019,0,True,,0.752,0.09402168392735706,0.17104276069017255,0.017000607164541576,65,5.554041624069214,"./trained_models/logisticRegression_credit_9_newton-cg_l2_False_0.0001_15.299946073011943_False_1.0_1033_multinomial_None_None_2019_0_True_None.pkl"
newton-cg,l2,False,0.0001,15.299946073011943,True,1.0,1033,multinomial,,,2019,0,True,,0.768,0.029505554895098998,0.04201050262565642,0.017000607164541576,66,5.723113536834717,"./trained_models/logisticRegression_credit_9_newton-cg_l2_False_0.0001_15.299946073011943_True_1.0_1033_multinomial_None_None_2019_0_True_None.pkl"
newton-cg,l2,False,0.0001,74.90601404135172,True,1.0,1033,multinomial,,,2019,0,True,,0.768,0.029505554895098998,0.04201050262565642,0.017000607164541576,67,5.901646852493286,"./trained_models/logisticRegression_credit_9_newton-cg_l2_False_0.0001_74.90601404135172_True_1.0_1033_multinomial_None_None_2019_0_True_None.pkl"
newton-cg,l2,False,0.0001,74.90601404135172,True,1.0,1033,multinomial,,,2019,0,True,,0.768,0.029505554895098998,0.04201050262565642,0.017000607164541576,68,6.070744276046753,"./trained_models/logisticRegression_credit_9_newton-cg_l2_False_0.0001_74.90601404135172_True_1.0_1033_multinomial_None_None_2019_0_True_None.pkl"
newton-cg,none,False,0.5137139454583766,23.079386613321855,False,8.963263004598062,1048,multinomial,,,2019,0,False,,0.752,0.09402168392735706,0.17104276069017255,0.017000607164541576,69,6.155560493469238,"./trained_models/logisticRegression_credit_9_newton-cg_none_False_0.5137139454583766_23.079386613321855_False_8.963263004598062_1048_multinomial_None_None_2019_0_False_None.pkl"
saga,none,False,0.46932367024398947,60.6321868372895,True,9.238714844951001,1037,auto,,,2019,0,False,,0.704,0.0,0.0,0.0,70,6.163750886917114,"./trained_models/logisticRegression_credit_9_saga_none_False_0.46932367024398947_60.6321868372895_True_9.238714844951001_1037_auto_None_None_2019_0_False_None.pkl"
newton-cg,l2,False,0.0001,74.90601404135172,True,1.0,1033,multinomial,,,2019,0,False,,0.768,0.029505554895098998,0.04201050262565642,0.017000607164541576,71,6.333901882171631,"./trained_models/logisticRegression_credit_9_newton-cg_l2_False_0.0001_74.90601404135172_True_1.0_1033_multinomial_None_None_2019_0_False_None.pkl"
lbfgs,l2,False,0.5552110512679195,34.53825984332662,False,1.607432795002634,963,ovr,,,2019,0,True,,0.74,0.0868949022319332,0.15678919729932483,0.017000607164541576,72,6.447250843048096,"./trained_models/logisticRegression_credit_9_lbfgs_l2_False_0.5552110512679195_34.53825984332662_False_1.607432795002634_963_ovr_None_None_2019_0_True_None.pkl"
newton-cg,l2,False,0.0001,74.90601404135172,True,1.0,1033,multinomial,,,2019,0,False,,0.768,0.029505554895098998,0.04201050262565642,0.017000607164541576,73,6.629796981811523,"./trained_models/logisticRegression_credit_9_newton-cg_l2_False_0.0001_74.90601404135172_True_1.0_1033_multinomial_None_None_2019_0_False_None.pkl"
newton-cg,l2,False,0.0001,74.90601404135172,True,1.0,1033,multinomial,,,2019,0,True,,0.768,0.029505554895098998,0.04201050262565642,0.017000607164541576,74,6.800928831100464,"./trained_models/logisticRegression_credit_9_newton-cg_l2_False_0.0001_74.90601404135172_True_1.0_1033_multinomial_None_None_2019_0_True_None.pkl"
liblinear,l1,False,0.822444662355957,17.304751478533827,True,9.874176866148614,998,ovr,,,2019,0,False,,0.716,0.007126781695423856,0.014253563390847712,0.0,75,6.809298753738403,"./trained_models/logisticRegression_credit_9_liblinear_l1_False_0.822444662355957_17.304751478533827_True_9.874176866148614_998_ovr_None_None_2019_0_False_None.pkl"
newton-cg,l2,False,0.0001,74.90601404135172,True,1.0,1033,multinomial,,,2019,0,True,,0.768,0.029505554895098998,0.04201050262565642,0.017000607164541576,76,6.9803197383880615,"./trained_models/logisticRegression_credit_9_newton-cg_l2_False_0.0001_74.90601404135172_True_1.0_1033_multinomial_None_None_2019_0_True_None.pkl"
newton-cg,l2,False,0.0001,74.90601404135172,True,1.0,1033,multinomial,,,2019,0,False,,0.768,0.029505554895098998,0.04201050262565642,0.017000607164541576,77,7.150024652481079,"./trained_models/logisticRegression_credit_9_newton-cg_l2_False_0.0001_74.90601404135172_True_1.0_1033_multinomial_None_None_2019_0_False_None.pkl"
newton-cg,l2,False,0.0001,74.90601404135172,True,1.0,1033,multinomial,,,2019,0,False,,0.768,0.029505554895098998,0.04201050262565642,0.017000607164541576,78,7.31860613822937,"./trained_models/logisticRegression_credit_9_newton-cg_l2_False_0.0001_74.90601404135172_True_1.0_1033_multinomial_None_None_2019_0_False_None.pkl"
newton-cg,l2,False,0.0001,74.90601404135172,True,1.0,1033,multinomial,,,2019,0,False,,0.768,0.029505554895098998,0.04201050262565642,0.017000607164541576,79,7.486939907073975,"./trained_models/logisticRegression_credit_9_newton-cg_l2_False_0.0001_74.90601404135172_True_1.0_1033_multinomial_None_None_2019_0_False_None.pkl"
newton-cg,l2,False,0.0001,74.90601404135172,True,1.0,1033,multinomial,,,2019,0,False,,0.768,0.029505554895098998,0.04201050262565642,0.017000607164541576,80,7.655841588973999,"./trained_models/logisticRegression_credit_9_newton-cg_l2_False_0.0001_74.90601404135172_True_1.0_1033_multinomial_None_None_2019_0_False_None.pkl"
liblinear,l1,False,0.37312337433042775,59.74595203430693,True,0.5872546870209217,984,auto,,,2019,0,True,,0.748,0.07131632634934688,0.09527381845461363,0.04735883424408014,81,7.664022445678711,"./trained_models/logisticRegression_credit_9_liblinear_l1_False_0.37312337433042775_59.74595203430693_True_0.5872546870209217_984_auto_None_None_2019_0_True_None.pkl"
sag,l2,False,0.11505931843846015,71.71344663332718,False,1.7416942320919138,999,auto,,,2019,0,False,,0.704,0.0,0.0,0.0,82,7.6732871532440186,"./trained_models/logisticRegression_credit_9_sag_l2_False_0.11505931843846015_71.71344663332718_False_1.7416942320919138_999_auto_None_None_2019_0_False_None.pkl"
newton-cg,l2,False,0.2354024819524661,25.699212065175445,False,2.0588202587124376,989,multinomial,,,2019,0,True,,0.752,0.09402168392735706,0.17104276069017255,0.017000607164541576,83,7.75581169128418,"./trained_models/logisticRegression_credit_9_newton-cg_l2_False_0.2354024819524661_25.699212065175445_False_2.0588202587124376_989_multinomial_None_None_2019_0_True_None.pkl"
sag,none,False,0.2298901948243281,3.0132289543600663,True,5.3874163649150315,986,auto,,,2019,0,False,,0.704,0.0,0.0,0.0,84,7.764527797698975,"./trained_models/logisticRegression_credit_9_sag_none_False_0.2298901948243281_3.0132289543600663_True_5.3874163649150315_986_auto_None_None_2019_0_False_None.pkl"
