solver,penalty,dual,tol,C,fit_intercept,intercept_scaling,max_iteration,multi_class,l1_ratio,class_weight,random_state,verbose,warm_start,n_jobs,score,AOD,TPR,FPR,counter,timer,write_file
sag,l2,False,0.9127445655426996,21.78155998662762,False,4.113149829701575,960,auto,,,2019,0,False,,0.926829268292683,0.042642892875690994,0.04545247061508617,0.03983331513629581,53,1.9232888221740723,"./trained_models/logisticRegression_compas_1_sag_l2_False_0.9127445655426996_21.78155998662762_False_4.113149829701575_960_auto_None_None_2019_0_False_None.pkl"
lbfgs,l2,False,0.2347185345594103,26.42357164698374,True,0.9039796056438307,972,ovr,,,2019,0,True,,0.970620842572062,0.01627725006368963,0.0,0.03255450012737926,54,1.9819104671478271,"./trained_models/logisticRegression_compas_1_lbfgs_l2_False_0.2347185345594103_26.42357164698374_True_0.9039796056438307_972_ovr_None_None_2019_0_True_None.pkl"
lbfgs,l2,False,0.6912183450680293,83.21743394657419,False,2.0223783963050743,1002,ovr,,,2019,0,True,,0.9700665188470067,0.0264986836520967,0.015748031496062964,0.03724933580813044,55,2.0254640579223633,"./trained_models/logisticRegression_compas_1_lbfgs_l2_False_0.6912183450680293_83.21743394657419_False_2.0223783963050743_1002_ovr_None_None_2019_0_True_None.pkl"
sag,l2,False,0.9127445655426996,21.78155998662762,False,4.113149829701575,960,auto,,,2019,0,True,,0.926829268292683,0.042642892875690994,0.04545247061508617,0.03983331513629581,56,2.051546573638916,"./trained_models/logisticRegression_compas_1_sag_l2_False_0.9127445655426996_21.78155998662762_False_4.113149829701575_960_auto_None_None_2019_0_True_None.pkl"
lbfgs,l2,False,0.10479627925212917,2.0617748715517332,False,0.8244357939480732,962,multinomial,,,2019,0,True,,0.9700665188470067,0.0264986836520967,0.015748031496062964,0.03724933580813044,57,2.130859613418579,"./trained_models/logisticRegression_compas_1_lbfgs_l2_False_0.10479627925212917_2.0617748715517332_False_0.8244357939480732_962_multinomial_None_None_2019_0_True_None.pkl"
liblinear,l1,False,0.6074306633007793,59.961113573194076,True,8.687725877725768,988,ovr,,,2019,0,True,,0.9700665188470067,0.02021425793770537,0.007874015748031482,0.03255450012737926,58,2.1587843894958496,"./trained_models/logisticRegression_compas_1_liblinear_l1_False_0.6074306633007793_59.961113573194076_True_8.687725877725768_988_ovr_None_None_2019_0_True_None.pkl"
lbfgs,none,False,0.802824504618059,41.925171455076104,False,7.391194384315478,959,multinomial,,,2019,0,False,,0.9700665188470067,0.0264986836520967,0.015748031496062964,0.03724933580813044,59,2.230442762374878,"./trained_models/logisticRegression_compas_1_lbfgs_none_False_0.802824504618059_41.925171455076104_False_7.391194384315478_959_multinomial_None_None_2019_0_False_None.pkl"
liblinear,l2,True,0.07479447804091738,40.72609707733366,False,2.1116509359309137,983,ovr,,,2019,0,False,,0.9700665188470067,0.0264986836520967,0.015748031496062964,0.03724933580813044,60,2.85567569732666,"./trained_models/logisticRegression_compas_1_liblinear_l2_True_0.07479447804091738_40.72609707733366_False_2.1116509359309137_983_ovr_None_None_2019_0_False_None.pkl"
saga,l1,False,0.4250548147581671,17.84147119897375,False,0.8004791974300174,959,ovr,,,2019,0,True,,0.9423503325942351,0.04133073072711636,0.037532808398950124,0.0451286530552826,61,2.8828818798065186,"./trained_models/logisticRegression_compas_1_saga_l1_False_0.4250548147581671_17.84147119897375_False_0.8004791974300174_959_ovr_None_None_2019_0_True_None.pkl"
sag,l2,False,0.9127445655426996,21.78155998662762,False,4.113149829701575,960,auto,,,2019,0,True,,0.926829268292683,0.042642892875690994,0.04545247061508617,0.03983331513629581,62,2.909198760986328,"./trained_models/logisticRegression_compas_1_sag_l2_False_0.9127445655426996_21.78155998662762_False_4.113149829701575_960_auto_None_None_2019_0_True_None.pkl"
sag,l2,False,0.9127445655426996,21.78155998662762,False,4.113149829701575,960,multinomial,,,2019,0,True,,0.9689578713968958,0.027790673316179387,0.015748031496062964,0.03983331513629581,63,2.93778395652771,"./trained_models/logisticRegression_compas_1_sag_l2_False_0.9127445655426996_21.78155998662762_False_4.113149829701575_960_multinomial_None_None_2019_0_True_None.pkl"
sag,none,False,0.030376447256143357,45.068401450168544,True,0.5969889441957339,1041,multinomial,,,2019,0,False,,0.970620842572062,0.01627725006368963,0.0,0.03255450012737926,64,2.9741196632385254,"./trained_models/logisticRegression_compas_1_sag_none_False_0.030376447256143357_45.068401450168544_True_0.5969889441957339_1041_multinomial_None_None_2019_0_False_None.pkl"
