criterion,splitter,max_depth,min_samples_split,min_samples_leaf,min_weight_fraction_leaf,max_features,random_state,max_leaf_nodes,min_impurity_decrease,min_impurity_split,class_weight,ccp_alpha,score,AOD,TPR,FPR,counter,timer,write_file
entropy,best,13,2,5,0.12505524582549216,sqrt,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,240,87.30751585960388,"./trained_models/decisionTree_bank_1_entropy_best_13_2_5_0.12505524582549216_sqrt_2019_None_0.0_None_0.0.pkl"
entropy,best,9,2,5,0.12505524582549216,sqrt,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,241,87.66970896720886,"./trained_models/decisionTree_bank_1_entropy_best_9_2_5_0.12505524582549216_sqrt_2019_None_0.0_None_0.0.pkl"
entropy,best,16,2,5,0.12505524582549216,sqrt,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,242,88.03505277633667,"./trained_models/decisionTree_bank_1_entropy_best_16_2_5_0.12505524582549216_sqrt_2019_None_0.0_None_0.0.pkl"
entropy,random,10,2,5,0.12505524582549216,sqrt,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,243,88.39342260360718,"./trained_models/decisionTree_bank_1_entropy_random_10_2_5_0.12505524582549216_sqrt_2019_None_0.0_None_0.0.pkl"
entropy,random,20,2,5,0.12505524582549216,sqrt,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,244,88.74951004981995,"./trained_models/decisionTree_bank_1_entropy_random_20_2_5_0.12505524582549216_sqrt_2019_None_0.0_None_0.0.pkl"
entropy,random,13,2,5,0.12505524582549216,sqrt,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,245,89.10591244697571,"./trained_models/decisionTree_bank_1_entropy_random_13_2_5_0.12505524582549216_sqrt_2019_None_0.0_None_0.0.pkl"
entropy,random,15,2,5,0.12505524582549216,sqrt,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,246,89.46852970123291,"./trained_models/decisionTree_bank_1_entropy_random_15_2_5_0.12505524582549216_sqrt_2019_None_0.0_None_0.0.pkl"
entropy,random,8,2,5,0.12505524582549216,sqrt,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,247,89.82557463645935,"./trained_models/decisionTree_bank_1_entropy_random_8_2_5_0.12505524582549216_sqrt_2019_None_0.0_None_0.0.pkl"
entropy,best,20,2,5,0.12505524582549216,sqrt,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,248,90.19106483459473,"./trained_models/decisionTree_bank_1_entropy_best_20_2_5_0.12505524582549216_sqrt_2019_None_0.0_None_0.0.pkl"
entropy,best,11,4,5,0.12505524582549216,sqrt,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,249,90.55808877944946,"./trained_models/decisionTree_bank_1_entropy_best_11_4_5_0.12505524582549216_sqrt_2019_None_0.0_None_0.0.pkl"
entropy,best,20,4,5,0.12505524582549216,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,250,90.92297697067261,"./trained_models/decisionTree_bank_1_entropy_best_20_4_5_0.12505524582549216_auto_2019_None_0.0_None_0.0.pkl"
entropy,best,14,4,5,0.12505524582549216,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,251,91.28355550765991,"./trained_models/decisionTree_bank_1_entropy_best_14_4_5_0.12505524582549216_auto_2019_None_0.0_None_0.0.pkl"
entropy,best,19,4,5,0.12505524582549216,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,252,91.64542651176453,"./trained_models/decisionTree_bank_1_entropy_best_19_4_5_0.12505524582549216_auto_2019_None_0.0_None_0.0.pkl"
entropy,best,5,4,5,0.12505524582549216,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,253,92.00865697860718,"./trained_models/decisionTree_bank_1_entropy_best_5_4_5_0.12505524582549216_auto_2019_None_0.0_None_0.0.pkl"
entropy,best,13,5,5,0.12505524582549216,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,254,92.37060356140137,"./trained_models/decisionTree_bank_1_entropy_best_13_5_5_0.12505524582549216_auto_2019_None_0.0_None_0.0.pkl"
entropy,best,17,5,5,0.12505524582549216,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,255,92.73295497894287,"./trained_models/decisionTree_bank_1_entropy_best_17_5_5_0.12505524582549216_auto_2019_None_0.0_None_0.0.pkl"
entropy,best,15,5,5,0.12505524582549216,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,256,93.09964156150818,"./trained_models/decisionTree_bank_1_entropy_best_15_5_5_0.12505524582549216_auto_2019_None_0.0_None_0.0.pkl"
entropy,best,9,5,5,0.12505524582549216,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,257,93.4614143371582,"./trained_models/decisionTree_bank_1_entropy_best_9_5_5_0.12505524582549216_auto_2019_None_0.0_None_0.0.pkl"
gini,best,6,5,5,0.12505524582549216,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,258,93.82351517677307,"./trained_models/decisionTree_bank_1_gini_best_6_5_5_0.12505524582549216_auto_2019_None_0.0_None_0.0.pkl"
gini,best,19,5,5,0.12505524582549216,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,259,94.18629813194275,"./trained_models/decisionTree_bank_1_gini_best_19_5_5_0.12505524582549216_auto_2019_None_0.0_None_0.0.pkl"
gini,best,,5,5,0.12505524582549216,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,260,94.55041456222534,"./trained_models/decisionTree_bank_1_gini_best_None_5_5_0.12505524582549216_auto_2019_None_0.0_None_0.0.pkl"
gini,random,,5,5,0.12505524582549216,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,261,94.90386629104614,"./trained_models/decisionTree_bank_1_gini_random_None_5_5_0.12505524582549216_auto_2019_None_0.0_None_0.0.pkl"
gini,random,,5,5,0.12505524582549216,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,262,95.26403427124023,"./trained_models/decisionTree_bank_1_gini_random_None_5_5_0.12505524582549216_auto_2019_None_0.0_None_0.0.pkl"
gini,random,,4,5,0.12505524582549216,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,263,95.61870431900024,"./trained_models/decisionTree_bank_1_gini_random_None_4_5_0.12505524582549216_auto_2019_None_0.0_None_0.0.pkl"
gini,random,,4,5,0.12505524582549216,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,264,95.97210097312927,"./trained_models/decisionTree_bank_1_gini_random_None_4_5_0.12505524582549216_auto_2019_None_0.0_None_0.0.pkl"
gini,random,,4,5,0.12505524582549216,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,265,96.32615280151367,"./trained_models/decisionTree_bank_1_gini_random_None_4_5_0.12505524582549216_auto_2019_None_0.0_None_0.0.pkl"
gini,random,,4,5,0.12505524582549216,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,266,96.68422603607178,"./trained_models/decisionTree_bank_1_gini_random_None_4_5_0.12505524582549216_auto_2019_None_0.0_None_0.0.pkl"
gini,random,,4,5,0.12505524582549216,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,267,97.03973317146301,"./trained_models/decisionTree_bank_1_gini_random_None_4_5_0.12505524582549216_auto_2019_None_0.0_None_0.0.pkl"
gini,random,,5,5,0.12505524582549216,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,268,97.39852452278137,"./trained_models/decisionTree_bank_1_gini_random_None_5_5_0.12505524582549216_auto_2019_None_0.0_None_0.0.pkl"
gini,random,,5,5,0.12505524582549216,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,269,97.75436997413635,"./trained_models/decisionTree_bank_1_gini_random_None_5_5_0.12505524582549216_auto_2019_None_0.0_None_0.0.pkl"
gini,random,,5,5,0.27599511334334037,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,270,98.11099243164062,"./trained_models/decisionTree_bank_1_gini_random_None_5_5_0.27599511334334037_auto_2019_None_0.0_None_0.0.pkl"
gini,random,,5,5,0.27599511334334037,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,271,98.46898174285889,"./trained_models/decisionTree_bank_1_gini_random_None_5_5_0.27599511334334037_auto_2019_None_0.0_None_0.0.pkl"
gini,random,,5,5,0.27599511334334037,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,272,98.82735300064087,"./trained_models/decisionTree_bank_1_gini_random_None_5_5_0.27599511334334037_auto_2019_None_0.0_None_0.0.pkl"
gini,best,16,4,5,0.433492370053882,sqrt,2019,,0.0,0.0,,0.5545452607363134,0.8827744846500929,0.0,0.0,0.0,273,99.18143200874329,"./trained_models/decisionTree_bank_1_gini_best_16_4_5_0.433492370053882_sqrt_2019_None_0.0_None_0.5545452607363134.pkl"
gini,random,,5,5,0.27599511334334037,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,274,99.53713178634644,"./trained_models/decisionTree_bank_1_gini_random_None_5_5_0.27599511334334037_auto_2019_None_0.0_None_0.0.pkl"
gini,random,,5,5,0.27599511334334037,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,275,99.88995122909546,"./trained_models/decisionTree_bank_1_gini_random_None_5_5_0.27599511334334037_auto_2019_None_0.0_None_0.0.pkl"
gini,random,,5,5,0.27599511334334037,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,276,100.24425792694092,"./trained_models/decisionTree_bank_1_gini_random_None_5_5_0.27599511334334037_auto_2019_None_0.0_None_0.0.pkl"
gini,random,,5,5,0.27599511334334037,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,277,100.59767270088196,"./trained_models/decisionTree_bank_1_gini_random_None_5_5_0.27599511334334037_auto_2019_None_0.0_None_0.0.pkl"
gini,random,,2,5,0.27599511334334037,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,278,100.95373487472534,"./trained_models/decisionTree_bank_1_gini_random_None_2_5_0.27599511334334037_auto_2019_None_0.0_None_0.0.pkl"
gini,random,,2,5,0.27599511334334037,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,279,101.30848407745361,"./trained_models/decisionTree_bank_1_gini_random_None_2_5_0.27599511334334037_auto_2019_None_0.0_None_0.0.pkl"
gini,random,,4,5,0.27599511334334037,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,280,101.66560649871826,"./trained_models/decisionTree_bank_1_gini_random_None_4_5_0.27599511334334037_auto_2019_None_0.0_None_0.0.pkl"
gini,random,,4,5,0.27609032176275383,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,281,102.01814866065979,"./trained_models/decisionTree_bank_1_gini_random_None_4_5_0.27609032176275383_auto_2019_None_0.0_None_0.0.pkl"
entropy,random,,4,5,0.27609032176275383,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,282,102.37594890594482,"./trained_models/decisionTree_bank_1_entropy_random_None_4_5_0.27609032176275383_auto_2019_None_0.0_None_0.0.pkl"
entropy,random,,2,5,0.27609032176275383,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,283,102.73335671424866,"./trained_models/decisionTree_bank_1_entropy_random_None_2_5_0.27609032176275383_auto_2019_None_0.0_None_0.0.pkl"
entropy,random,9,2,3,0.02905390921174831,,2019,,0.0,0.0,,0.25911371057631166,0.8827744846500929,0.0,0.0,0.0,284,103.10849571228027,"./trained_models/decisionTree_bank_1_entropy_random_9_2_3_0.02905390921174831_None_2019_None_0.0_None_0.25911371057631166.pkl"
entropy,random,,3,5,0.27609032176275383,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,285,103.46233677864075,"./trained_models/decisionTree_bank_1_entropy_random_None_3_5_0.27609032176275383_auto_2019_None_0.0_None_0.0.pkl"
entropy,random,,3,4,0.27609032176275383,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,286,103.81638360023499,"./trained_models/decisionTree_bank_1_entropy_random_None_3_4_0.27609032176275383_auto_2019_None_0.0_None_0.0.pkl"
entropy,best,19,2,5,0.1399811709493242,sqrt,2019,,0.0,0.0,,0.7160468908476946,0.8827744846500929,0.0,0.0,0.0,287,104.17573118209839,"./trained_models/decisionTree_bank_1_entropy_best_19_2_5_0.1399811709493242_sqrt_2019_None_0.0_None_0.7160468908476946.pkl"
entropy,random,,3,4,0.27609032176275383,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,288,104.5312237739563,"./trained_models/decisionTree_bank_1_entropy_random_None_3_4_0.27609032176275383_auto_2019_None_0.0_None_0.0.pkl"
entropy,random,,3,4,0.27609032176275383,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,289,104.8827555179596,"./trained_models/decisionTree_bank_1_entropy_random_None_3_4_0.27609032176275383_auto_2019_None_0.0_None_0.0.pkl"
entropy,random,,3,4,0.27609032176275383,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,290,105.2397837638855,"./trained_models/decisionTree_bank_1_entropy_random_None_3_4_0.27609032176275383_auto_2019_None_0.0_None_0.0.pkl"
entropy,random,,3,4,0.27609032176275383,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,291,105.5936861038208,"./trained_models/decisionTree_bank_1_entropy_random_None_3_4_0.27609032176275383_auto_2019_None_0.0_None_0.0.pkl"
entropy,random,,3,4,0.27609032176275383,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,292,105.94959855079651,"./trained_models/decisionTree_bank_1_entropy_random_None_3_4_0.27609032176275383_auto_2019_None_0.0_None_0.0.pkl"
entropy,random,,3,4,0.27609032176275383,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,293,106.30082845687866,"./trained_models/decisionTree_bank_1_entropy_random_None_3_4_0.27609032176275383_auto_2019_None_0.0_None_0.0.pkl"
entropy,random,,3,4,0.27609032176275383,sqrt,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,294,106.65951943397522,"./trained_models/decisionTree_bank_1_entropy_random_None_3_4_0.27609032176275383_sqrt_2019_None_0.0_None_0.0.pkl"
entropy,random,,3,3,0.27609032176275383,sqrt,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,295,107.01682209968567,"./trained_models/decisionTree_bank_1_entropy_random_None_3_3_0.27609032176275383_sqrt_2019_None_0.0_None_0.0.pkl"
entropy,random,,3,3,0.27609032176275383,sqrt,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,296,107.37372040748596,"./trained_models/decisionTree_bank_1_entropy_random_None_3_3_0.27609032176275383_sqrt_2019_None_0.0_None_0.0.pkl"
entropy,random,,3,4,0.27609032176275383,sqrt,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,297,107.73224687576294,"./trained_models/decisionTree_bank_1_entropy_random_None_3_4_0.27609032176275383_sqrt_2019_None_0.0_None_0.0.pkl"
entropy,random,,3,4,0.27609032176275383,sqrt,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,298,108.08647847175598,"./trained_models/decisionTree_bank_1_entropy_random_None_3_4_0.27609032176275383_sqrt_2019_None_0.0_None_0.0.pkl"
entropy,random,,3,4,0.27609032176275383,sqrt,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,299,108.4407229423523,"./trained_models/decisionTree_bank_1_entropy_random_None_3_4_0.27609032176275383_sqrt_2019_None_0.0_None_0.0.pkl"
entropy,random,,3,4,0.27609032176275383,sqrt,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,300,108.79761910438538,"./trained_models/decisionTree_bank_1_entropy_random_None_3_4_0.27609032176275383_sqrt_2019_None_0.0_None_0.0.pkl"
entropy,random,,3,4,0.27609032176275383,log2,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,301,109.151771068573,"./trained_models/decisionTree_bank_1_entropy_random_None_3_4_0.27609032176275383_log2_2019_None_0.0_None_0.0.pkl"
entropy,random,,3,4,0.27609032176275383,log2,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,302,109.5093264579773,"./trained_models/decisionTree_bank_1_entropy_random_None_3_4_0.27609032176275383_log2_2019_None_0.0_None_0.0.pkl"
entropy,random,,2,4,0.27609032176275383,log2,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,303,109.85981440544128,"./trained_models/decisionTree_bank_1_entropy_random_None_2_4_0.27609032176275383_log2_2019_None_0.0_None_0.0.pkl"
entropy,random,,2,5,0.27609032176275383,log2,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,304,110.21547818183899,"./trained_models/decisionTree_bank_1_entropy_random_None_2_5_0.27609032176275383_log2_2019_None_0.0_None_0.0.pkl"
entropy,random,,2,5,0.27609032176275383,log2,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,305,110.57064437866211,"./trained_models/decisionTree_bank_1_entropy_random_None_2_5_0.27609032176275383_log2_2019_None_0.0_None_0.0.pkl"
entropy,random,,2,5,0.27609032176275383,log2,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,306,110.928462266922,"./trained_models/decisionTree_bank_1_entropy_random_None_2_5_0.27609032176275383_log2_2019_None_0.0_None_0.0.pkl"
entropy,random,,2,5,0.27609032176275383,log2,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,307,111.28124523162842,"./trained_models/decisionTree_bank_1_entropy_random_None_2_5_0.27609032176275383_log2_2019_None_0.0_None_0.0.pkl"
entropy,random,,2,5,0.27609032176275383,log2,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,308,111.63897490501404,"./trained_models/decisionTree_bank_1_entropy_random_None_2_5_0.27609032176275383_log2_2019_None_0.0_None_0.0.pkl"
entropy,random,,2,5,0.27609032176275383,log2,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,309,111.99273872375488,"./trained_models/decisionTree_bank_1_entropy_random_None_2_5_0.27609032176275383_log2_2019_None_0.0_None_0.0.pkl"
entropy,random,,2,5,0.27609032176275383,log2,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,310,112.34811401367188,"./trained_models/decisionTree_bank_1_entropy_random_None_2_5_0.27609032176275383_log2_2019_None_0.0_None_0.0.pkl"
entropy,random,,2,5,0.27609032176275383,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,311,112.70989775657654,"./trained_models/decisionTree_bank_1_entropy_random_None_2_5_0.27609032176275383_None_2019_None_0.0_None_0.0.pkl"
entropy,random,,4,5,0.27609032176275383,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,312,113.07304358482361,"./trained_models/decisionTree_bank_1_entropy_random_None_4_5_0.27609032176275383_None_2019_None_0.0_None_0.0.pkl"
entropy,random,,4,5,0.27609032176275383,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,313,113.43320941925049,"./trained_models/decisionTree_bank_1_entropy_random_None_4_5_0.27609032176275383_None_2019_None_0.0_None_0.0.pkl"
entropy,random,,3,5,0.27609032176275383,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,314,113.79610276222229,"./trained_models/decisionTree_bank_1_entropy_random_None_3_5_0.27609032176275383_None_2019_None_0.0_None_0.0.pkl"
entropy,random,,3,5,0.27609032176275383,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,315,114.15625429153442,"./trained_models/decisionTree_bank_1_entropy_random_None_3_5_0.27609032176275383_None_2019_None_0.0_None_0.0.pkl"
entropy,random,,3,5,0.27609032176275383,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,316,114.51782202720642,"./trained_models/decisionTree_bank_1_entropy_random_None_3_5_0.27609032176275383_None_2019_None_0.0_None_0.0.pkl"
entropy,random,5,3,5,0.27609032176275383,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,317,114.87617301940918,"./trained_models/decisionTree_bank_1_entropy_random_5_3_5_0.27609032176275383_None_2019_None_0.0_None_0.0.pkl"
entropy,random,14,3,5,0.27609032176275383,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,318,115.23662614822388,"./trained_models/decisionTree_bank_1_entropy_random_14_3_5_0.27609032176275383_None_2019_None_0.0_None_0.0.pkl"
entropy,random,11,3,5,0.27609032176275383,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,319,115.59509754180908,"./trained_models/decisionTree_bank_1_entropy_random_11_3_5_0.27609032176275383_None_2019_None_0.0_None_0.0.pkl"
entropy,random,7,3,5,0.27609032176275383,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,320,115.95683145523071,"./trained_models/decisionTree_bank_1_entropy_random_7_3_5_0.27609032176275383_None_2019_None_0.0_None_0.0.pkl"
entropy,random,17,2,5,0.27609032176275383,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,321,116.31538248062134,"./trained_models/decisionTree_bank_1_entropy_random_17_2_5_0.27609032176275383_None_2019_None_0.0_None_0.0.pkl"
entropy,random,13,2,5,0.27609032176275383,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,322,116.67222452163696,"./trained_models/decisionTree_bank_1_entropy_random_13_2_5_0.27609032176275383_auto_2019_None_0.0_None_0.0.pkl"
entropy,random,8,2,5,0.27609032176275383,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,323,117.02441382408142,"./trained_models/decisionTree_bank_1_entropy_random_8_2_5_0.27609032176275383_auto_2019_None_0.0_None_0.0.pkl"
entropy,random,17,2,5,0.27609032176275383,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,324,117.38102531433105,"./trained_models/decisionTree_bank_1_entropy_random_17_2_5_0.27609032176275383_auto_2019_None_0.0_None_0.0.pkl"
entropy,random,18,2,5,0.27609032176275383,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,325,117.73499894142151,"./trained_models/decisionTree_bank_1_entropy_random_18_2_5_0.27609032176275383_auto_2019_None_0.0_None_0.0.pkl"
entropy,random,,2,5,0.27609032176275383,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,326,118.09206414222717,"./trained_models/decisionTree_bank_1_entropy_random_None_2_5_0.27609032176275383_auto_2019_None_0.0_None_0.0.pkl"
entropy,best,,2,5,0.27609032176275383,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,327,118.4527838230133,"./trained_models/decisionTree_bank_1_entropy_best_None_2_5_0.27609032176275383_auto_2019_None_0.0_None_0.0.pkl"
entropy,best,,2,5,0.27609032176275383,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,328,118.81311774253845,"./trained_models/decisionTree_bank_1_entropy_best_None_2_5_0.27609032176275383_auto_2019_None_0.0_None_0.0.pkl"
entropy,best,,2,5,0.27609032176275383,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,329,119.16938710212708,"./trained_models/decisionTree_bank_1_entropy_best_None_2_5_0.27609032176275383_auto_2019_None_0.0_None_0.0.pkl"
entropy,best,,2,5,0.27609032176275383,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,330,119.52953743934631,"./trained_models/decisionTree_bank_1_entropy_best_None_2_5_0.27609032176275383_auto_2019_None_0.0_None_0.0.pkl"
entropy,best,,2,5,0.27609032176275383,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,331,119.88987827301025,"./trained_models/decisionTree_bank_1_entropy_best_None_2_5_0.27609032176275383_auto_2019_None_0.0_None_0.0.pkl"
gini,best,,2,5,0.27609032176275383,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,332,120.24748802185059,"./trained_models/decisionTree_bank_1_gini_best_None_2_5_0.27609032176275383_auto_2019_None_0.0_None_0.0.pkl"
gini,best,,2,5,0.27609032176275383,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,333,120.60527157783508,"./trained_models/decisionTree_bank_1_gini_best_None_2_5_0.27609032176275383_auto_2019_None_0.0_None_0.0.pkl"
gini,best,,2,5,0.27609032176275383,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,334,120.96228122711182,"./trained_models/decisionTree_bank_1_gini_best_None_2_5_0.27609032176275383_auto_2019_None_0.0_None_0.0.pkl"
gini,best,,2,5,0.27609032176275383,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,335,121.32106256484985,"./trained_models/decisionTree_bank_1_gini_best_None_2_5_0.27609032176275383_auto_2019_None_0.0_None_0.0.pkl"
gini,best,,2,5,0.27609032176275383,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,336,121.68058156967163,"./trained_models/decisionTree_bank_1_gini_best_None_2_5_0.27609032176275383_auto_2019_None_0.0_None_0.0.pkl"
gini,best,,2,5,0.27609032176275383,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,337,122.04147863388062,"./trained_models/decisionTree_bank_1_gini_best_None_2_5_0.27609032176275383_auto_2019_None_0.0_None_0.0.pkl"
gini,best,,3,5,0.27609032176275383,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,338,122.4066059589386,"./trained_models/decisionTree_bank_1_gini_best_None_3_5_0.27609032176275383_auto_2019_None_0.0_None_0.0.pkl"
gini,best,,3,5,0.27609032176275383,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,339,122.76826596260071,"./trained_models/decisionTree_bank_1_gini_best_None_3_5_0.27609032176275383_auto_2019_None_0.0_None_0.0.pkl"
gini,best,,2,5,0.27609032176275383,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,340,123.12987470626831,"./trained_models/decisionTree_bank_1_gini_best_None_2_5_0.27609032176275383_auto_2019_None_0.0_None_0.0.pkl"
gini,random,12,4,2,0.4454813513043831,,2019,,0.0,0.0,,0.42962691494031297,0.8827744846500929,0.0,0.0,0.0,341,123.48853874206543,"./trained_models/decisionTree_bank_1_gini_random_12_4_2_0.4454813513043831_None_2019_None_0.0_None_0.42962691494031297.pkl"
gini,best,,2,5,0.27609032176275383,sqrt,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,342,123.85167121887207,"./trained_models/decisionTree_bank_1_gini_best_None_2_5_0.27609032176275383_sqrt_2019_None_0.0_None_0.0.pkl"
gini,best,,2,5,0.27609032176275383,sqrt,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,343,124.21458697319031,"./trained_models/decisionTree_bank_1_gini_best_None_2_5_0.27609032176275383_sqrt_2019_None_0.0_None_0.0.pkl"
